 1  815202  703001  201174  810003  622.00   80
 1  815204  703095  702225  770002  540.00   32
 1  815204  703095  702225  790003  704.00   56
 1  815204  703095  702225  800003  655.00   68
 1  815204  703095  702225  810003  750.00   80
 1  815206  703148  702211  770002  434.00   32
 1  815206  703148  702211  790003  556.00   56
 1  815206  703148  702211  800003  545.00   68
 1  815206  703148  702211  810003  561.00   80
 1  815210  703006  202216  770002  500.00   32
 1  815210  703006  202216  790003  616.00   56
 1  815210  703006  202216  800003  628.00   68
 1  815210  703006  202216  810003  610.00   80
 1  815214  703095  201180  770002  446.00   32
 1  815214  703095  201180  790003  582.00   56
 1  815216  703087  702355  770002  386.00   32
 1  815216  703087  702355  790003  504.00   56
 1  815218  703095  201052  770002  438.00   32
 1  815218  703095  201052  790003  542.00   56
 1  815218  703095  201052  800003  575.00   68
 1  815218  703095  201052  810003  600.00   80
 1  815220  703006  702307  770002  474.00   32
 1  815220  703006  702307  790003  582.00   56
 1  815220  703006  702307  800003  549.00   68
 1  815220  703006  702307  810003  615.00   80
 1  815222  703246  702327  770002  462.00   32
 1  815222  703246  702327  790003  500.00   56
 1  815224  703001  702285  770002  480.00   32
 1  815224  703001  702285  790003  712.00   56
 1  815224  703001  702285  800003  612.00   68
 1  815224  703001  702285  810003  690.00   80
 1  815230  703153  202214  770002  474.00   32
 1  815230  703153  202214  790003  568.00   56
 1  815230  703153  202214  800003  582.00   68
 1  815230  703153  202214  810003  604.00   80
 1  815232  703001  702265  770002  494.00   32
 1  815232  703001  702265  790003  502.00   56
 1  815234  703087  201054  770002  446.00   32
 1  815234  703087  201054  790003  624.00   56
 1  815234  703087  201054  800003  592.00   68
 1  815234  703087  201054  810003  564.00   80
 1  815238  703095  202226  770002  412.00   32
 1  815238  703095  202226  790003  514.00   56
 1  815238  703095  202226  800003  516.00   68
 1  815238  703095  202226  810003  504.00   80
 1  815246       0  702381  770002  444.00   31
 1  815246       0  702381  790003  504.00   55
 1  815246       0  702381  800003  490.00   67
 1  815246       0  702381  810003  585.00   79
 1  816004  703166  712514  770001  390.00   22
 1  816004  703166  712514  790003  432.00   46
 1  816006  703166  701034  770001  374.00   21
 1  816006  703166  701034  780002  368.00   34
 1  816006  703166  701034  790003  432.00   46
 1  816006  703166  701034  800003  430.00   58
 1  816006  703166  701034  810003  496.00   70
 1  816006  703166  701034  820003  543.00   82
 1  816008  703095  701102  770001  378.00   21
