 1    816060    703148    701119    810003    816060    586.0  69  69
 1    816060    703148    701119    820003    816060    610.0  81  81
 1    816062    703001    701168    770001    816062    416.0  21  21
 1    816062    703001    701168    790003    816062    486.0  45  45
 1    816062    703001    701168    800003    816062    514.0  57  57
 1    816062    703001    701168    810003    816062    568.0  69  69
 1    816066    703153    701166    770001    816066    324.0  20  20
 1    816066    703153    701166    780002    816066    335.0  33  33
 1    816066    703153    701166    790003    816066    474.0  45  45
 1    816066    703153    701166    800003    816066    454.0  57  57
 1    816066    703153    701166    810003    816066    518.0  69  69
 1    816066    703153    701166    820003    816066    531.0  81  81
 1    816068    703153    701160    770001    816068    414.0  20  20
 1    816068    703153    701160    790003    816068    458.0  45  45
 1    816070    703006    701063    770001    816070    408.0  20  20
 1    816070    703006    701063    780002    816070    410.0  33  33
 1    816070    703006    701063    790003    816070    568.0  45  45
 1    816070    703006    701063    800003    816070    547.0  57  57
 1    816070    703006    701063    810003    816070    566.0  69  69
 1    816070    703006    701063    820003    816070    584.0  81  81
 1    816072    703084    712433    770001    816072    418.0  20  20
 1    816072    703084    712433    790003    816072    582.0  45  45
 1    816072    703084    712433    800003    816072    580.0  57  57
 1    816072    703084    712433    810003    816072    610.0  69  69
 1    816072    703084    712433    820003    816072    610.0  81  81
 1    816080    703161    712660    770001    816080    372.0  20  20
 1    816080    703161    712660    780002    816080    395.0  33  33
 1    816080    703161    712660    790003    816080    558.0  44  44
 1    816086    703153    712414    770001    816086    416.0  20  20
 1    816086    703153    712414    790003    816086    600.0  44  44
 1    816092    703001    712510    770001    816092    352.0  20  20
 1    816092    703001    712510    780002    816092    370.0  33  33
 1    816092    703001    712510    790003    816092    534.0  44  44
 1    816092    703001    712510    800003    816092    492.0  56  56
 1    816092    703001    712510    810003    816092    565.0  68  68
 1    816092    703001    712510    820003    816092    565.0  81  81
 1    816094    703095    702207    770001    816094    376.0  20  20
 1    816094    703095    702207    790003    816094    516.0  44  44
 1    816094    703095    702207    800003    816094    520.0  56  56
 1    816094    703095    702207    810003    816094    565.0  68  68
 1    816094    703095    702207    820003    816094    530.0  80  80
 1    816098    703095    712416    770001    816098    422.0  20  20
 1    816098    703095    712416    780002    816098    505.0  33  33
 1    816098    703095    712416    790003    816098    556.0  44  44
 1    816114    703012    701103    770001    816114    432.0  20  20
 1    816114    703012    701103    790003    816114    584.0  44  44
 1    816114    703012    701103    800003    816114    552.0  56  56
 1    816114    703012    701103    810003    816114    564.0  68  68
 1    816114    703012    701103    820003    816114    597.0  80  80
 1    816116    703153    702259    770001    816116    336.0  20  20
 1    816116    703153    702259    780002    816116    395.0  33  33
 1    816116    703153    702259    790003    816116    550.0  44  44
 1    816120    703161    712508    770001    816120    378.0  20  20
 1    816120    703161    712508    790003    816120    550.0  44  44
 1    816120    703161    712508    800003    816120    520.0  56  56
 1    816120    703161    712508    810003    816120    586.0  68  68
 1    816120    703161    712508    820003    816120    580.0  80  80
 1    816122    703012    702332    770001    816122    388.0  20  20
 1    816122    703012    702332    780002    816122    380.0  32  32
 1    816122    703012    702332    790003    816122    436.0  44  44
 1    816122    703012    702332    800003    816122    450.0  56  56
 1    816122    703012    702332    810003    816122    540.0  68  68
 1    816122    703012    702332    820003    816122    502.0  80  80
 1    816126    703153    701170    770001    816126    474.0  20  20
 1    816126    703153    701170    790003    816126    682.0  44  44
 1    816126    703153    701170    800003    816126    682.0  56  56
 1    816126    703153    701170    810003    816126    709.0  68  68
 1    816136    703012    702345    770001    816136    420.0  20  20
 1    816136    703012    702345    780002    816136    425.0  32  32
 1    816136    703012    702345    790003    816136    486.0  44  44
 1    816136    703012    702345    800003    816136    531.0  56  56
 1    816136    703012    702345    810003    816136    585.0  68  68
 1    816136    703012    702345    820003    816136    583.0  80  80
 1    816140    703166    702284    770001    816140    340.0  20  20
 1    816140    703166    702284    790003    816140    488.0  44  44
 1    816140    703166    702284    800003    816140    485.0  56  56
 1    816140    703166    702284    810003    816140    550.0  68  68
 1    816140    703166    702284    820003    816140    560.0  80  80
 1    816142    703095    712527    770001    816142    376.0  20  20
 1    816142    703095    712527    780002    816142    530.0  32  32
 1    816142    703095    712527    790003    816142    544.0  44  44
 1    816142    703095    712527    800003    816142    552.0  56  56
 1    816142    703095    712527    810003    816142    625.0  68  68
 1    816142    703095    712527    820003    816142    609.0  80  80
 1    816144    703012    701028    770001    816144    414.0  20  20
 1    816144    703012    701028    790003    816144    582.0  44  44
 1    816144    703012    701028    800003    816144    575.0  56  56
 1    816144    703012    701028    810003    816144    600.0  68  68
 1    816144    703012    701028    820003    816144    590.0  80  80
 1    816148    703005    702213    770001    816148    420.0  20  20
 1    816148    703005    702213    780002    816148    450.0  32  32
 1    816148    703005    702213    790003    816148    586.0  44  44
 1    816156    703084    701064    770001    816156    458.0  20  20
 1    816156    703084    701064    790003    816156    540.0  44  44
 1    816158    703095    701042    770001    816158    418.0  20  20
 1    816158    703095    701042    780002    816158    434.0  32  32
 1    816158    703095    701042    790003    816158    528.0  44  44
 1    816158    703095    701042    800003    816158    558.0  56  56
 1    816164    703161    702279    770001    816164    348.0  20  20
 1    816164    703161    702279    780002    816164    388.0  32  32
 1    816164    703161    702279    790003    816164    530.0  44  44
 1    816168    703077    712477    770001    816168    338.0  20  20
 1    816168    703077    712477    790003    816168    538.0  44  44
 1    816168    703077    712477    800003    816168    557.0  56  56
 1    816168    703077    712477    810003    816168    658.0  68  68
 1    816168    703077    712477    820003    816168    755.0  80  80
 1    816174    703087    701008    770001    816174    408.0  20  20
 1    816174    703087    701008    790003    816174    596.0  44  44
 1    816178    703087    702378    770001    816178    376.0  20  20
 1    816178    703087    702378    790003    816178    564.0  44  44
 1    816178    703087    702378    800003    816178    594.0  56  56
 1    816178    703087    702378    810003    816178    680.0  68  68
 1    816182    703087    701002    770001    816182    392.0  19  19
 1    816182    703087    701002    780002    816182    410.0  32  32
 1    816182    703087    701002    790003    816182    598.0  44  44
 1    816182    703087    701002    800003    816182    610.0  56  56
 1    816182    703087    701002    810003    816182    622.0  68  68
 1    816182    703087    701002    820003    816182    639.0  80  80
 1    816202    703087    702294    770001    816202    432.0  19  19
 1    816202    703087    702294    790003    816202    688.0  43  43
 1    816202    703087    702294    800003    816202    742.0  55  55
 1    816202    703087    702294    810003    816202    703.0  67  67
 1    816210    703095    702361    770001    816210    384.0  19  19
 1    816210    703095    702361    790003    816210    516.0  43  43
 1    816210    703095    702361    800003    816210    550.0  55  55
 1    816210    703095    702361    810003    816210    680.0  67  67
 1    816210    703095    702361    820003    816210    625.0  79  79
 1    816214    703148    702329    770001    816214    330.0  19  19
 1    816214    703148    702329    780002    816214    410.0  31  31
 1    816214    703148    702329    790003    816214    570.0  43  43
 1    816214    703148    702329    800003    816214    535.0  55  55
 1    816214    703148    702329    810003    816214    600.0  67  67
 1    816214    703148    702329    820003    816214    588.0  79  79
 1    816220    814013    814006    770001    816220    434.0  21  21
 1    816220    814013    814006    790003    816220    590.0  45  45
 1    816224    814013    814044    770001    816224    484.0  21  21
 1    816224    814013    814044    780002    816224    482.0  33  33
 1    816224    814013    814044    790003    816224    690.0  45  45
 1    816224    814013    814044    800003    816224    780.0  57  57
 1    816224    814013    814044    810003    816224    724.0  69  69
 1    816228    814001    814026    770001    816228    408.0  21  21
 1    816228    814001    814026    790003    816228    612.0  45  45
 1    816228    814001    814026    800003    816228    562.0  57  57
 1    816228    814001    814026    810003    816228    606.0  69  69
 1    816228    814001    814026    820003    816228    648.0  81  81
 1    816230    814013    814062    770001    816230    408.0  20  20
 1    816230    814013    814062    780002    816230    395.0  33  33
 1    816230    814013    814062    790003    816230    644.0  45  45
 1    816230    814013    814062    800003    816230    595.0  57  57
 1    816230    814013    814062    810003    816230    752.0  69  69
 1    816232    814001    814046    770001    816232    366.0  20  20
 1    816232    814001    814046    790003    816232    516.0  44  44
 1    816232    814001    814046    800003    816232    488.0  56  56
 1    816232    814001    814046    810003    816232    492.0  68  68
 1    816232    814001    814046    820003    816232    575.0  80  80
 1    816236    814001    814028    770001    816236    336.0  20  20
 1    816236    814001    814028    780002    816236    500.0  32  32
 1    816236    814001    814028    790003    816236    520.0  44  44
 1    816238    814001    814060    770001    816238    396.0  19  19
 1    816238    814001    814060    790003    816238    520.0  44  44
 1    817506    106084    701010    781251    817506    456.0  22  22
 1    817506    106084    701010    791252    817506    530.0  33  33
 1    817506    106084    701010    801253    817506    542.0  45  45
 1    817506    106084    701010    811253    817506    615.0  57  57
 1    817506    106084    701010    821253    817506    642.0  69  69
 1    817506    106084    701010    831253    817506    720.0  81  81
 1    817508    106084    712638    789911    817508    395.0  22  22
 1    817508    106084    712638    799912    817508    552.0  33  33
